0	1.61604903	1.280569924	0.03026298	1.306760177	1.173060854	0.334118343	0.164030668	0.426909103	0.178735981	0.561852865	2.623213372	2.240571019	0.572086075	0.049930616	0.018326592	0.216796537	6.010937985	0.34432839	0.026624317	0.118677939
1	0.369090884	0.097766925	0.273250607	2.774674312	16.13060677	2.562067877	0.479042243	1.846745795	0.412882046	0.175543455	0.06888799	1.703524797	0.730015334	0.401155753	3.458819337	1.010338501	0.664569423	0.752581148	1.67175018	2.280778998
2	1.912571624	0.94471729	0.308402395	3.81732887	0.290082285	1.205681995	0.149840195	1.709439765	0.814555868	1.724777335	1.014412359	0.236149377	0.68996699	0.724232933	0.111593408	0.426815442	0.02936972	0.680826635	5.21509707	0.964456311
3	0.729025202	3.036872539	9.695495831	0.559708854	2.951301733	1.617373946	2.602392565	0.937831513	0.291408185	0.588164586	0.320805889	0.155982612	0.042979732	0.68964513	1.548778332	0.299975926	1.341432731	0.740437774	0.031145662	0.524820883
4	1.327374523	0.008714046	1.344035899	0.895016613	0.05211263	0.147262922	1.438394625	0.027969059	0.471336618	0.185065661	0.631028534	0.330009068	0.017909456	0.249880986	0.126733498	0.433400988	0.915860438	0.837445612	0.288340861	0.831341132
5	0.796130034	0.588024706	0.105371387	1.708589695	4.041865432	5.168698615	0.290479295	0.341956305	0.195458754	0.313966165	5.110886153	1.475223344	0.348526942	0.524499682	0.542257325	0.220299557	0.425309161	0.42362019	1.198694234	0.073238231
6	1.038410401	0.257091794	4.190277652	4.59448833	0.33233503	0.474322295	1.930496043	0.602963416	0.408201654	0.286551354	0.241333838	0.233158691	0.629685207	0.667074007	0.209545375	0.558822808	1.377433026	1.031431446	0.076781581	0.225652402
7	0.191994303	0.020866706	0.197576306	0.892618271	0.851273875	1.032425303	0.744649133	0.92762645	0.149258387	0.234463888	3.065382453	0.161725766	0.359241398	1.85301725	3.251152311	0.205419589	0.643917902	1.532710182	0.038932218	0.30595253
8	0.006054496	0.456458392	0.301443431	0.386444703	0.659906312	0.962058904	0.864940569	0.090569501	0.143960478	23.91013374	0.096036868	0.352978305	0.007876791	0.126362436	0.16837605	0.683247161	0.052511254	0.012757903	0.331687978	0.24532843
9	0.570124918	3.089375923	0.979932132	0.203011876	0.090126572	0.089425367	0.078320094	0.070159256	0.184847548	0.000597396	0.201165408	1.425620509	1.052062699	1.238115121	0.317956223	0.205300654	0.068257595	0.038424598	1.612686927	2.432781405
10	0.036712367	0.120365233	0.053939536	0.355437293	7.88170403	1.325177169	0.15335163	0.027539938	2.262566633	0.608751924	0.173478829	0.467388541	0.135950553	2.601290974	0.021126732	0.831770874	0.829740757	0.656844428	0.494175257	0.024394877
11	0.819219786	0.19873792	2.172198523	0.050158037	0.575891938	0.971824095	0.58484774	0.276389995	1.350267472	0.05602071	0.638061754	0.134388594	0.397243816	1.974622939	0.10530128	0.227875121	0.080446231	0.007201499	0.045345427	6.862706269
12	0.568541505	0.800896294	0.841831947	0.00353481	0.040579732	0.389257846	0.003354288	0.601314434	0.365626857	1.502082345	0.125991976	0.095964012	0.37859952	0.118037182	0.261296667	0.157708841	0.122455664	0.203494095	0.222597789	0.304857592
13	0.687397354	0.722667564	0.04699442	0.218990146	2.314366699	0.935756429	1.04172989	0.065052556	0.56670013	0.04298035	0.94877798	0.005856264	3.040741017	0.818476098	0.029519687	0.040413272	0.051502159	0.000662117	0.043202133	0.098327513
14	0.903676843	0.292961867	0.005131977	0.369507446	0.753030468	0.268812632	7.217246016	1.555401451	11.0122473	1.910299321	1.869426207	2.878358408	1.106596918	0.277593051	0.660622706	0.634439323	1.590448073	0.227394671	0.137251464	0.038708457
15	0.609150773	0.167883926	0.877861925	0.16277339	0.06858391	0.018726837	0.383204803	2.646691977	0.019236535	0.491257049	0.002712408	0.238275311	4.955580062	0.162872554	1.333204989	1.849299954	2.260712	0.237163888	2.023608849	0.136101325
16	0.705977086	0.661811089	3.811664369	0.65739044	0.365424676	0.993673325	1.764129908	0.0579027	0.194269712	2.80209654	0.229314753	1.698685987	0.018725788	0.156926779	0.047548047	0.79536129	0.20957674	0.337374034	1.071453271	0.82869645
17	8.848689449	1.044169187	0.912920437	0.841848268	1.713352497	0.256874216	2.390553145	0.190307814	1.778125806	0.001994731	0.600164176	0.045746495	0.839897487	0.104409326	0.064675239	2.303008255	0.1357805	0.434287881	0.141267233	0.065240673
18	0.958075896	0.035251377	0.309367676	0.364021895	0.243230275	1.078800164	0.235511596	0.061121936	0.466100029	0.111695474	1.491042976	7.34670615	0.274513194	5.526200612	3.647432331	1.538336688	1.954826057	0.56093674	11.18888313	0.063507961
19	0.063518137	1.672278385	0.202750203	0.349881072	0.842202972	0.242662833	0.122736756	0.729591431	1.508324057	0.095851869	0.160471378	0.242907325	0.883512556	0.32606395	1.099739194	0.003063846	0.750509051	0.171059011	7.645708636	0.520483595
20	1.358521612	0.621907908	0.239324723	1.618361384	1.858075374	0.615867902	0.629965444	0.082958248	0.563239015	6.277640746	0.392472909	0.00275653	0.198692613	2.433769186	1.278848221	1.237425451	0.053029884	0.711650459	0.638926098	1.697868513
21	3.548668859	0.254834932	6.157645778	0.334982839	5.03131889	1.533409362	0.04567703	0.127096443	0.979790895	0.07511164	0.469284485	0.798197453	0.65548189	0.219085696	0.862015611	0.248174273	0.032865146	0.728728926	0.023748725	0.348085577
22	0.394936595	0.196159087	0.520954931	0.112218105	0.111243221	1.35022913	0.47509844	0.007730378	0.773755952	0.978565272	0.089704653	0.224398966	0.276450221	0.081666645	1.473869001	5.662790054	1.18567293	0.260824602	0.146075867	0.691983738
23	0.088810532	0.076912112	1.093399996	0.293160367	0.216535773	0.48165776	2.480680709	0.357102042	0.209165428	0.574016061	1.105986977	0.160458472	0.207215714	0.075822194	0.118939504	11.75755661	0.134487074	0.18244029	0.039000311	2.416221121
24	0.216353367	2.25360804	0.487065011	3.022892356	1.365537006	0.258966416	5.75000985	0.675401985	0.725204994	4.856234415	11.04793232	0.955889644	0.072859801	0.416200728	0.49544643	0.454670907	0.270066489	0.958588257	1.595038307	0.01473065
25	0.066671649	2.466052416	0.157638279	0.152992486	0.13107178	0.465581688	1.218379213	0.237766907	1.009802636	0.007473947	0.463949832	0.134402571	0.640026055	2.741414787	1.416702713	0.003685983	0.687790463	0.025061821	0.266986223	2.456376986
26	0.371098426	0.380161284	0.007964334	1.412782434	0.064378396	0.010660927	2.613873698	2.07752087	0.071407802	13.37746191	0.188579613	3.200866936	0.104430854	0.579798361	0.639313063	0.552450155	0.123491188	0.036394921	0.246948594	5.782142851
27	0.039148205	0.243971423	0.055784576	0.378718447	0.020220187	0.150537564	0.13022091	0.258114578	0.112241309	0.802906369	0.204335266	0.460824422	9.415422332	0.083900177	0.075942393	2.853500854	1.680374315	0.038254553	2.150623449	4.678113972
28	0.338787192	1.287076213	0.017491555	0.370164006	0.675423436	1.688356202	0.197645753	0.601451335	0.020569763	0.311506138	0.088722904	2.675777184	0.608487134	3.70916365	0.052534555	0.162516814	1.502380158	3.782592449	1.36987334	0.099170575
29	0.062655503	0.227247889	0.18647237	2.49641986	1.185292029	0.17778302	0.058966848	1.076090033	0.005806055	1.546821179	1.785562007	0.270584523	20.13595986	0.246757208	0.164300336	1.144949625	0.189688457	0.979535953	3.787515397	0.175773642
30	2.207996115	0.194285618	2.265207163	0.061545903	6.543622897	0.124130844	0.786278742	0.43646987	1.696959118	0.626882332	0.039275588	0.389754949	0.257031774	0.576316096	0.970397817	0.714689631	0.089512071	0.036945287	0.585806995	0.159788509
31	1.13157211	1.52142072	1.159948864	0.236488849	0.016878567	0.010225479	0.028718065	0.008891593	0.736543598	0.048841075	0.033568362	0.451401882	2.536115444	0.045307864	0.588828034	0.292068505	1.567340442	0.483046299	0.655404746	0.225831712
32	1.627996406	0.64486685	0.588792729	1.069284479	0.902082675	0.059262516	0.169937024	0.126543503	1.299403381	0.166187925	0.612843374	0.779250101	1.060051457	0.086545502	0.235483788	0.054054133	2.309291123	0.026887798	0.361903069	4.747881433
33	0.029141566	0.089668589	0.347202545	0.6841299	0.151100528	1.488458584	0.603761711	1.987774917	0.536115608	0.116823825	0.451458563	0.539899037	0.564389778	0.549388708	0.016197724	12.07265706	1.134859976	0.349552143	0.060715252	3.552970967
34	0.705404306	0.15003326	0.070629685	0.133136412	0.72387872	0.063702191	0.499821791	0.255097982	0.036106884	0.475901159	0.957218587	0.578120183	0.565585403	0.626571959	0.064571305	0.949659449	1.409466892	1.744912965	2.174813565	0.184588208
35	2.91291211	1.075746578	0.244062621	1.969175505	0.320266903	0.16671929	1.032148191	2.345010427	2.003363113	0.018295528	3.36441017	0.266264414	0.183938053	0.049209844	0.01933007	0.132940699	0.492490177	0.186533718	0.126809357	0.896298807
36	0.173177186	0.001562108	0.578556875	1.322569492	2.878124364	0.335279157	0.141593202	0.270583483	4.803077346	0.100759459	0.53920966	0.700647922	2.394371983	0.112585947	0.219887348	0.272602774	0.334943822	1.627699797	0.289495391	3.104722862
37	3.486510598	0.033414416	3.523587152	0.433509217	2.081128147	0.457184271	0.422878131	0.084740754	0.129964305	0.46986667	0.246692205	4.038741073	2.314467755	4.823197222	0.363915113	0.159228989	0.286694652	1.532940351	0.227371544	0.07161918
38	0.096168367	0.546348489	0.578201101	0.145144438	0.258054963	0.306514237	1.044092531	0.282286023	0.831189279	0.802836915	0.468835865	0.091561149	0.063531538	0.482904771	0.386902779	0.869036619	1.070764837	0.660735411	0.425016735	0.377390363
39	0.126624885	1.2225824	0.276285188	0.151664236	3.718259629	0.413474057	1.419590274	0.232699482	0.54190028	0.878525918	0.130817667	0.595189557	0.689900739	2.010377315	0.646709405	0.499580168	0.521464597	0.260118059	33.3033677	0.026593639
40	1.160283355	0.106959724	0.011605476	0.628171857	1.28607331	0.234277529	2.931921078	2.183883455	0.093602892	0.057564812	0.006582143	0.577579865	0.589594727	0.341014202	0.036437421	0.084001333	0.055654895	0.033739026	1.229512441	5.785351875
41	0.440593926	0.133785407	1.266738092	0.263993551	0.099304025	0.408862096	0.286055698	0.076766836	0.34947781	13.41565132	2.251906457	1.301967686	1.422785626	1.651492929	0.607841998	0.034484884	1.543105574	0.05471392	0.024800032	0.490342014
42	0.658574594	0.359380231	0.016715185	1.199007884	0.084155239	0.412809988	0.249781353	0.972808449	0.752480746	0.733535161	0.013405416	0.661798619	1.490076	0.429621828	0.292636515	0.038049869	0.459983784	1.180225519	0.537410259	0.571245274
43	0.187142752	0.61895015	4.708330635	0.06233425	0.512211258	0.051952072	0.982072042	1.464451029	0.321807328	0.518508836	1.754994109	0.036698639	0.329668518	1.489291211	0.968348723	0.6620859	0.013787657	2.181644469	0.745997732	0.106007919
44	0.635990629	0.813849423	0.277049422	0.17620495	0.135200206	0.154384119	4.239884271	0.024339778	0.36890154	0.384319856	1.182866288	0.450911179	1.113422106	0.619056468	0.712974052	0.326438584	0.283740033	0.475827707	0.911920675	0.716718091
45	0.230262868	0.105786386	0.412443834	10.36744363	0.183489489	0.66683052	0.280000675	0.892666336	1.732028216	0.272993708	0.065555624	0.229348389	0.240092535	0.392298318	0.00892412	0.077032956	2.671840445	1.448561667	0.218752711	0.231721755
46	1.061545281	0.899083912	0.63613287	6.228306433	0.518901865	0.441183643	0.873567047	0.240818415	0.153731466	0.329452937	0.321705761	0.400783659	0.230941061	1.433383803	1.258621706	0.182551045	1.783414356	0.71791338	0.29694016	1.559765229
47	30.36854539	0.837973799	0.547154886	0.791058688	0.072533956	0.103707676	0.085528486	0.06201856	0.303302197	0.302852528	0.509458031	0.135708828	1.211669412	0.509011134	0.360295853	4.556194876	0.169628553	0.926673017	0.110895097	0.367311076
48	0.334153595	2.35120203	0.597917617	0.215911387	0.068617634	0.088709008	0.41159502	0.227435481	0.461176829	0.282279398	1.597904267	0.075160504	1.028682414	0.001482383	3.486065128	0.28153757	0.847289863	1.088771856	1.47319102	0.880209713
49	0.699506616	0.195524268	0.481590856	3.326258358	0.23587809	0.312745623	1.523812442	0.378030277	3.032078093	0.042426292	6.405575582	2.590145649	0.278855496	0.191443871	0.811018701	2.568665675	0.011376354	0.895467871	0.200241372	5.716421085
50	0.156993528	0.265147401	0.325011792	0.788063336	0.064218811	1.488769998	0.037963542	6.974449146	1.262449752	0.194589441	0.58087649	0.270202399	0.063071099	1.038439825	0.027353309	0.079647683	0.025988644	0.906244407	0.96631305	0.223433876
51	0.241294389	0.312701998	3.255355133	0.007409344	0.212924978	0.280042027	0.323102611	0.257598959	0.005130394	0.407340427	0.227707865	0.048640305	0.218761153	17.5025087	4.03798327	0.184532182	0.719231685	1.727566971	3.037659696	2.513950975
52	2.428613814	0.269507952	0.019273552	9.344377382	0.037626709	0.019162456	0.877854417	2.14E-01	1.601101682	0.260732302	6.69863729	0.106946635	0.547575142	0.433758435	1.251395224	0.07269341	0.548433701	2.88E-05	1.265283037	0.621508858
53	0.064643572	0.33180156	0.08145587	0.031576693	0.0892316	0.006941971	0.853611199	0.095782069	0.276347948	0.625289126	0.78614182	0.12570328	0.027897479	2.449557552	0.2831126	0.901555499	0.076594722	0.070578895	15.50423769	0.311312759
54	0.353183686	1.785102483	0.066671623	0.054818391	15.08624103	1.489369165	0.388195733	0.579004147	3.810098433	0.004792837	0.086018576	0.029432051	0.895256666	0.04679542	0.456282296	4.674234348	0.154642556	1.355174427	0.230588939	2.563836219
55	0.053411677	0.478994662	0.131150617	0.519439503	1.293214542	0.424664528	0.044157245	0.771002473	0.224832608	0.305999742	0.060201108	3.617287891	12.73074797	0.230421911	0.158638811	0.344315341	0.554323418	1.464004647	0.195893901	0.919433791
56	0.37180874	0.318515575	0.132348052	0.144830488	0.43076824	70.61163265	1.130476784	0.181035314	1.192682261	1.697536691	2.63003548	0.410789107	0.109664401	0.148995287	0.151959492	0.359468989	0.334502906	0.546326799	2.257640627	3.010303155
57	0.529991935	1.265696363	0.437466823	1.67165793	0.138174732	2.909216695	0.940333519	0.295343942	0.062551938	0.054664909	0.386100865	0.227312783	0.130945035	0.301956768	0.69685482	14.37294037	0.151307221	0.196099074	0.31251511	0.343368428
58	0.345542218	2.051902063	0.685129954	8.32173052	0.05977216	0.158270722	0.521843481	0.011914714	16.2174686	0.505323378	2.088284225	0.313051134	1.868720436	0.016537491	0.506035576	0.518677999	0.083245199	0.864131829	2.08148965	1.013251981
59	0.014663509	1.275875287	3.07548774	0.119183264	1.063180067	0.788077764	0.136213602	2.075773109	0.287849038	0.558927065	2.46668384	0.482359708	0.353847164	0.568308442	0.452445923	0.222134648	0.22101236	0.005121146	0.226273643	0.022747141
60	9.534371589	0.572726781	0.008068442	0.145634303	0.476319381	1.348678725	0.355040112	0.144883359	0.387698282	0.095708823	0.743850662	0.113800327	1.126329857	0.510506099	0.224376144	0.018134541	0.029948246	1.35539647	3.513562663	0.480816636
61	2.681446267	0.287540401	0.249477549	2.055311789	0.029221856	0.101856975	0.524822934	0.246504587	0.272562702	0.629759084	0.001132514	0.632913771	0.446259298	0.244622571	0.25315605	0.169894126	0.177610965	0.019142442	0.038589638	0.681787002
